interaction_id,ticket_id,occurred_at,actor,kind,body
INTERACTION-0100296,TICKET-005148,2026-06-16T13:47:00Z,agent,message,First response.
INTERACTION-0100297,TICKET-005149,2026-06-07T15:40:00Z,customer,message,Initial report.
INTERACTION-0100298,TICKET-005149,2026-06-07T18:39:00Z,agent,message,First response.
INTERACTION-0100299,TICKET-005150,2026-06-08T07:59:00Z,customer,message,Initial report.
INTERACTION-0100300,TICKET-005150,2026-06-08T10:29:00Z,agent,message,First response.
INTERACTION-0100301,TICKET-005151,2026-06-21T12:57:00Z,customer,message,Initial report.
INTERACTION-0100302,TICKET-005151,2026-06-21T15:00:00Z,agent,message,First response.
INTERACTION-0100303,TICKET-005152,2026-06-11T13:43:00Z,customer,message,Initial report.
INTERACTION-0100304,TICKET-005152,2026-06-11T15:12:00Z,agent,message,First response.
INTERACTION-0100305,TICKET-005153,2026-06-18T08:41:00Z,customer,message,Initial report.
INTERACTION-0100306,TICKET-005153,2026-06-18T10:34:00Z,agent,message,First response.
INTERACTION-0100307,TICKET-005154,2026-06-15T11:57:00Z,customer,message,Initial report.
INTERACTION-0100308,TICKET-005154,2026-06-15T13:41:00Z,agent,message,First response.
INTERACTION-0100309,TICKET-005155,2026-06-12T13:39:00Z,customer,message,Initial report.
INTERACTION-0100310,TICKET-005155,2026-06-12T15:07:00Z,agent,message,First response.
INTERACTION-0100311,TICKET-005156,2026-06-03T12:59:00Z,customer,message,Initial report.
INTERACTION-0100312,TICKET-005156,2026-06-03T16:42:00Z,agent,message,First response.
INTERACTION-0100313,TICKET-005157,2026-06-04T17:16:00Z,customer,message,Initial report.
INTERACTION-0100314,TICKET-005157,2026-06-04T20:08:00Z,agent,message,First response.
INTERACTION-0100315,TICKET-005158,2026-06-04T15:14:00Z,customer,message,Initial report.
INTERACTION-0100316,TICKET-005158,2026-06-04T18:15:00Z,agent,message,First response.
INTERACTION-0100317,TICKET-005159,2026-06-01T18:21:00Z,customer,message,Initial report.
INTERACTION-0100318,TICKET-005159,2026-06-01T21:04:00Z,agent,message,First response.
INTERACTION-0100319,TICKET-005160,2026-06-07T15:16:00Z,customer,message,Initial report.
INTERACTION-0100320,TICKET-005160,2026-06-07T16:04:00Z,agent,message,First response.
INTERACTION-0100321,TICKET-005161,2026-06-12T07:31:00Z,customer,message,Initial report.
INTERACTION-0100322,TICKET-005161,2026-06-12T10:31:00Z,agent,message,First response.
INTERACTION-0100323,TICKET-005162,2026-06-18T09:09:00Z,customer,message,Initial report.
INTERACTION-0100324,TICKET-005162,2026-06-18T12:13:00Z,agent,message,First response.
INTERACTION-0100325,TICKET-005163,2026-06-24T08:12:00Z,customer,message,Initial report.
INTERACTION-0100326,TICKET-005163,2026-06-24T09:47:00Z,agent,message,First response.
INTERACTION-0100327,TICKET-005164,2026-06-01T12:13:00Z,customer,message,Initial report.
INTERACTION-0100328,TICKET-005164,2026-06-01T13:33:00Z,agent,message,First response.
INTERACTION-0100329,TICKET-005165,2026-06-18T09:56:00Z,customer,message,Initial report.
INTERACTION-0100330,TICKET-005165,2026-06-18T12:20:00Z,agent,message,First response.
INTERACTION-0100331,TICKET-005166,2026-06-10T07:52:00Z,customer,message,Initial report.
INTERACTION-0100332,TICKET-005166,2026-06-10T10:55:00Z,agent,message,First response.
INTERACTION-0100333,TICKET-005167,2026-06-20T16:40:00Z,customer,message,Initial report.
INTERACTION-0100334,TICKET-005167,2026-06-20T17:46:00Z,agent,message,First response.
INTERACTION-0100335,TICKET-005168,2026-06-16T13:33:00Z,customer,message,Initial report.
INTERACTION-0100336,TICKET-005168,2026-06-16T15:15:00Z,agent,message,First response.
INTERACTION-0100337,TICKET-005169,2026-06-06T14:42:00Z,customer,message,Initial report.
INTERACTION-0100338,TICKET-005169,2026-06-06T17:34:00Z,agent,message,First response.
INTERACTION-0100339,TICKET-005170,2026-06-25T10:53:00Z,customer,message,Initial report.
INTERACTION-0100340,TICKET-005170,2026-06-25T13:38:00Z,agent,message,First response.
INTERACTION-0100341,TICKET-005171,2026-06-14T13:18:00Z,customer,message,Initial report.
INTERACTION-0100342,TICKET-005171,2026-06-14T15:43:00Z,agent,message,First response.
INTERACTION-0100343,TICKET-005172,2026-06-06T08:13:00Z,customer,message,Initial report.
INTERACTION-0100344,TICKET-005172,2026-06-06T10:20:00Z,agent,message,First response.
INTERACTION-0100345,TICKET-005173,2026-06-19T12:34:00Z,customer,message,Initial report.
INTERACTION-0100346,TICKET-005173,2026-06-19T13:39:00Z,agent,message,First response.
INTERACTION-0100347,TICKET-005174,2026-06-04T07:22:00Z,customer,message,Initial report.
INTERACTION-0100348,TICKET-005174,2026-06-04T09:12:00Z,agent,message,First response.
INTERACTION-0100349,TICKET-005175,2026-06-20T17:04:00Z,customer,message,Initial report.
INTERACTION-0100350,TICKET-005175,2026-06-20T17:18:00Z,agent,message,First response.
INTERACTION-0100351,TICKET-005176,2026-06-13T07:40:00Z,customer,message,Initial report.
INTERACTION-0100352,TICKET-005176,2026-06-13T10:25:00Z,agent,message,First response.
INTERACTION-0100353,TICKET-005177,2026-06-14T07:24:00Z,customer,message,Initial report.
INTERACTION-0100354,TICKET-005177,2026-06-14T08:38:00Z,agent,message,First response.
INTERACTION-0100355,TICKET-005178,2026-06-23T15:10:00Z,customer,message,Initial report.
INTERACTION-0100356,TICKET-005178,2026-06-23T18:20:00Z,agent,message,First response.
INTERACTION-0100357,TICKET-005179,2026-06-27T13:49:00Z,customer,message,Initial report.
INTERACTION-0100358,TICKET-005179,2026-06-27T15:12:00Z,agent,message,First response.
INTERACTION-0100359,TICKET-005180,2026-06-25T16:52:00Z,customer,message,Initial report.
INTERACTION-0100360,TICKET-005180,2026-06-25T19:02:00Z,agent,message,First response.
INTERACTION-0100361,TICKET-005181,2026-06-20T14:04:00Z,customer,message,Initial report.
INTERACTION-0100362,TICKET-005181,2026-06-20T15:10:00Z,agent,message,First response.
INTERACTION-0100363,TICKET-005182,2026-06-25T12:00:00Z,customer,message,Initial report.
INTERACTION-0100364,TICKET-005182,2026-06-25T13:22:00Z,agent,message,First response.
INTERACTION-0100365,TICKET-005183,2026-06-21T09:45:00Z,customer,message,Initial report.
INTERACTION-0100366,TICKET-005183,2026-06-21T11:56:00Z,agent,message,First response.
INTERACTION-0100367,TICKET-005184,2026-06-17T17:43:00Z,customer,message,Initial report.
INTERACTION-0100368,TICKET-005184,2026-06-17T18:56:00Z,agent,message,First response.
INTERACTION-0100369,TICKET-005185,2026-06-16T14:35:00Z,customer,message,Initial report.
INTERACTION-0100370,TICKET-005185,2026-06-16T17:09:00Z,agent,message,First response.
INTERACTION-0100371,TICKET-005186,2026-06-12T11:28:00Z,customer,message,Initial report.
INTERACTION-0100372,TICKET-005186,2026-06-12T14:10:00Z,agent,message,First response.
INTERACTION-0100373,TICKET-005187,2026-06-10T07:04:00Z,customer,message,Initial report.
INTERACTION-0100374,TICKET-005187,2026-06-10T08:16:00Z,agent,message,First response.
INTERACTION-0100375,TICKET-005188,2026-06-11T11:32:00Z,customer,message,Initial report.
INTERACTION-0100376,TICKET-005188,2026-06-11T13:09:00Z,agent,message,First response.
INTERACTION-0100377,TICKET-005189,2026-06-11T13:26:00Z,customer,message,Initial report.
INTERACTION-0100378,TICKET-005189,2026-06-11T15:09:00Z,agent,message,First response.
INTERACTION-0100379,TICKET-005190,2026-06-15T13:28:00Z,customer,message,Initial report.
INTERACTION-0100380,TICKET-005190,2026-06-15T13:40:00Z,agent,message,First response.
INTERACTION-0100381,TICKET-005191,2026-06-10T13:09:00Z,customer,message,Initial report.
INTERACTION-0100382,TICKET-005191,2026-06-10T15:40:00Z,agent,message,First response.
INTERACTION-0100383,TICKET-005192,2026-06-02T15:50:00Z,customer,message,Initial report.
INTERACTION-0100384,TICKET-005192,2026-06-02T16:55:00Z,agent,message,First response.
INTERACTION-0100385,TICKET-005193,2026-06-23T08:57:00Z,customer,message,Initial report.
INTERACTION-0100386,TICKET-005193,2026-06-23T10:23:00Z,agent,message,First response.
INTERACTION-0100387,TICKET-005194,2026-06-20T14:00:00Z,customer,message,Initial report.
INTERACTION-0100388,TICKET-005194,2026-06-20T15:41:00Z,agent,message,First response.
INTERACTION-0100389,TICKET-005195,2026-06-25T11:48:00Z,customer,message,Initial report.
INTERACTION-0100390,TICKET-005195,2026-06-25T13:59:00Z,agent,message,First response.
INTERACTION-0100391,TICKET-005196,2026-06-18T08:49:00Z,customer,message,Initial report.
INTERACTION-0100392,TICKET-005196,2026-06-18T11:02:00Z,agent,message,First response.
INTERACTION-0100393,TICKET-005197,2026-06-16T07:54:00Z,customer,message,Initial report.
INTERACTION-0100394,TICKET-005197,2026-06-16T10:03:00Z,agent,message,First response.
INTERACTION-0100395,TICKET-005198,2026-06-06T13:51:00Z,customer,message,Initial report.
INTERACTION-0100396,TICKET-005198,2026-06-06T15:56:00Z,agent,message,First response.
INTERACTION-0100397,TICKET-005199,2026-06-20T15:36:00Z,customer,message,Initial report.
INTERACTION-0100398,TICKET-005199,2026-06-20T16:35:00Z,agent,message,First response.
INTERACTION-0100399,TICKET-005200,2026-06-12T15:26:00Z,customer,message,Initial report.
INTERACTION-0100400,TICKET-005200,2026-06-12T16:01:00Z,agent,message,First response.
INTERACTION-0100401,TICKET-005201,2026-06-03T08:05:00Z,customer,message,Initial report.
INTERACTION-0100402,TICKET-005201,2026-06-03T10:40:00Z,agent,message,First response.
INTERACTION-0100403,TICKET-005202,2026-06-20T18:36:00Z,customer,message,Initial report.
INTERACTION-0100404,TICKET-005202,2026-06-20T20:34:00Z,agent,message,First response.
INTERACTION-0100405,TICKET-005203,2026-06-04T08:15:00Z,customer,message,Initial report.
INTERACTION-0100406,TICKET-005203,2026-06-04T10:45:00Z,agent,message,First response.
INTERACTION-0100407,TICKET-005204,2026-06-11T13:04:00Z,customer,message,Initial report.
INTERACTION-0100408,TICKET-005204,2026-06-11T16:35:00Z,agent,message,First response.
INTERACTION-0100409,TICKET-005205,2026-06-27T16:10:00Z,customer,message,Initial report.
INTERACTION-0100410,TICKET-005205,2026-06-27T18:07:00Z,agent,message,First response.
INTERACTION-0100411,TICKET-005206,2026-06-16T09:22:00Z,customer,message,Initial report.
INTERACTION-0100412,TICKET-005206,2026-06-16T10:37:00Z,agent,message,First response.
INTERACTION-0100413,TICKET-005207,2026-06-08T17:07:00Z,customer,message,Initial report.
INTERACTION-0100414,TICKET-005207,2026-06-08T18:40:00Z,agent,message,First response.
INTERACTION-0100415,TICKET-005208,2026-06-16T15:16:00Z,customer,message,Initial report.
INTERACTION-0100416,TICKET-005208,2026-06-16T16:06:00Z,agent,message,First response.
INTERACTION-0100417,TICKET-005209,2026-06-03T14:44:00Z,customer,message,Initial report.
INTERACTION-0100418,TICKET-005209,2026-06-03T17:44:00Z,agent,message,First response.
INTERACTION-0100419,TICKET-005210,2026-06-18T13:20:00Z,customer,message,Initial report.
INTERACTION-0100420,TICKET-005210,2026-06-18T15:00:00Z,agent,message,First response.
INTERACTION-0100421,TICKET-005211,2026-06-20T15:36:00Z,customer,message,Initial report.
INTERACTION-0100422,TICKET-005211,2026-06-20T18:08:00Z,agent,message,First response.
INTERACTION-0100423,TICKET-005212,2026-06-27T13:20:00Z,customer,message,Initial report.
INTERACTION-0100424,TICKET-005212,2026-06-27T16:27:00Z,agent,message,First response.
INTERACTION-0100425,TICKET-005213,2026-06-02T16:34:00Z,customer,message,Initial report.
INTERACTION-0100426,TICKET-005213,2026-06-02T17:45:00Z,agent,message,First response.
INTERACTION-0100427,TICKET-005214,2026-06-09T14:27:00Z,customer,message,Initial report.
INTERACTION-0100428,TICKET-005214,2026-06-09T18:26:00Z,agent,message,First response.
INTERACTION-0100429,TICKET-005215,2026-06-03T17:54:00Z,customer,message,Initial report.
INTERACTION-0100430,TICKET-005215,2026-06-03T20:12:00Z,agent,message,First response.
INTERACTION-0100431,TICKET-005216,2026-06-14T13:36:00Z,customer,message,Initial report.
INTERACTION-0100432,TICKET-005216,2026-06-14T16:04:00Z,agent,message,First response.
INTERACTION-0100433,TICKET-005217,2026-06-09T18:41:00Z,customer,message,Initial report.
INTERACTION-0100434,TICKET-005217,2026-06-09T20:46:00Z,agent,message,First response.
INTERACTION-0100435,TICKET-005218,2026-06-07T08:42:00Z,customer,message,Initial report.
INTERACTION-0100436,TICKET-005218,2026-06-07T08:54:00Z,agent,message,First response.
INTERACTION-0100437,TICKET-005219,2026-06-16T08:38:00Z,customer,message,Initial report.
INTERACTION-0100438,TICKET-005219,2026-06-16T08:50:00Z,agent,message,First response.
INTERACTION-0100439,TICKET-005220,2026-06-23T16:40:00Z,customer,message,Initial report.
INTERACTION-0100440,TICKET-005220,2026-06-23T20:24:00Z,agent,message,First response.
INTERACTION-0100441,TICKET-005221,2026-06-27T10:29:00Z,customer,message,Initial report.
INTERACTION-0100442,TICKET-005221,2026-06-27T12:24:00Z,agent,message,First response.
INTERACTION-0100443,TICKET-005222,2026-06-14T11:28:00Z,customer,message,Initial report.
INTERACTION-0100444,TICKET-005222,2026-06-14T13:01:00Z,agent,message,First response.
INTERACTION-0100445,TICKET-005223,2026-06-10T07:41:00Z,customer,message,Initial report.
INTERACTION-0100446,TICKET-005223,2026-06-10T09:40:00Z,agent,message,First response.
INTERACTION-0100447,TICKET-005224,2026-06-08T12:09:00Z,customer,message,Initial report.
INTERACTION-0100448,TICKET-005224,2026-06-08T14:24:00Z,agent,message,First response.
INTERACTION-0100449,TICKET-005225,2026-06-17T18:47:00Z,customer,message,Initial report.
INTERACTION-0100450,TICKET-005225,2026-06-17T21:19:00Z,agent,message,First response.
INTERACTION-0100451,TICKET-005226,2026-06-26T10:00:00Z,customer,message,Initial report.
INTERACTION-0100452,TICKET-005226,2026-06-26T11:25:00Z,agent,message,First response.
INTERACTION-0100453,TICKET-005227,2026-06-03T09:34:00Z,customer,message,Initial report.
INTERACTION-0100454,TICKET-005227,2026-06-03T10:32:00Z,agent,message,First response.
INTERACTION-0100455,TICKET-005228,2026-06-07T17:57:00Z,customer,message,Initial report.
INTERACTION-0100456,TICKET-005228,2026-06-07T20:41:00Z,agent,message,First response.
INTERACTION-0100457,TICKET-005229,2026-06-15T09:11:00Z,customer,message,Initial report.
INTERACTION-0100458,TICKET-005229,2026-06-15T10:32:00Z,agent,message,First response.
INTERACTION-0100459,TICKET-005230,2026-06-14T09:20:00Z,customer,message,Initial report.
INTERACTION-0100460,TICKET-005230,2026-06-14T11:21:00Z,agent,message,First response.
INTERACTION-0100461,TICKET-005231,2026-06-22T16:35:00Z,customer,message,Initial report.
INTERACTION-0100462,TICKET-005231,2026-06-22T17:42:00Z,agent,message,First response.
INTERACTION-0100463,TICKET-005232,2026-06-04T11:01:00Z,customer,message,Initial report.
INTERACTION-0100464,TICKET-005232,2026-06-04T11:54:00Z,agent,message,First response.
INTERACTION-0100465,TICKET-005233,2026-06-03T13:14:00Z,customer,message,Initial report.
INTERACTION-0100466,TICKET-005233,2026-06-03T15:10:00Z,agent,message,First response.
INTERACTION-0100467,TICKET-005234,2026-06-01T18:45:00Z,customer,message,Initial report.
INTERACTION-0100468,TICKET-005234,2026-06-01T21:29:00Z,agent,message,First response.
INTERACTION-0100469,TICKET-005235,2026-06-05T14:10:00Z,customer,message,Initial report.
INTERACTION-0100470,TICKET-005235,2026-06-05T16:56:00Z,agent,message,First response.
INTERACTION-0100471,TICKET-005236,2026-06-16T16:21:00Z,customer,message,Initial report.
INTERACTION-0100472,TICKET-005236,2026-06-16T16:57:00Z,agent,message,First response.
INTERACTION-0100473,TICKET-005237,2026-06-25T10:44:00Z,customer,message,Initial report.
INTERACTION-0100474,TICKET-005237,2026-06-25T12:49:00Z,agent,message,First response.
INTERACTION-0100475,TICKET-005238,2026-06-05T12:23:00Z,customer,message,Initial report.
INTERACTION-0100476,TICKET-005238,2026-06-05T15:09:00Z,agent,message,First response.
INTERACTION-0100477,TICKET-005239,2026-06-18T18:39:00Z,customer,message,Initial report.
INTERACTION-0100478,TICKET-005239,2026-06-18T19:13:00Z,agent,message,First response.
INTERACTION-0100479,TICKET-005240,2026-06-03T07:45:00Z,customer,message,Initial report.
INTERACTION-0100480,TICKET-005240,2026-06-03T10:19:00Z,agent,message,First response.
INTERACTION-0100481,TICKET-005241,2026-06-08T16:53:00Z,customer,message,Initial report.
INTERACTION-0100482,TICKET-005241,2026-06-08T18:59:00Z,agent,message,First response.
INTERACTION-0100483,TICKET-005242,2026-06-09T11:35:00Z,customer,message,Initial report.
INTERACTION-0100484,TICKET-005242,2026-06-09T13:52:00Z,agent,message,First response.
INTERACTION-0100485,TICKET-005243,2026-06-17T16:50:00Z,customer,message,Initial report.
INTERACTION-0100486,TICKET-005243,2026-06-17T19:20:00Z,agent,message,First response.
INTERACTION-0100487,TICKET-005244,2026-06-20T10:46:00Z,customer,message,Initial report.
INTERACTION-0100488,TICKET-005244,2026-06-20T13:42:00Z,agent,message,First response.
INTERACTION-0100489,TICKET-005245,2026-06-15T07:00:00Z,customer,message,Initial report.
INTERACTION-0100490,TICKET-005245,2026-06-15T07:12:00Z,agent,message,First response.
INTERACTION-0100491,TICKET-005246,2026-06-02T09:50:00Z,customer,message,Initial report.
INTERACTION-0100492,TICKET-005246,2026-06-02T11:07:00Z,agent,message,First response.
INTERACTION-0100493,TICKET-005247,2026-06-12T11:11:00Z,customer,message,Initial report.
INTERACTION-0100494,TICKET-005247,2026-06-12T13:17:00Z,agent,message,First response.
INTERACTION-0100495,TICKET-005248,2026-06-23T15:37:00Z,customer,message,Initial report.
INTERACTION-0100496,TICKET-005248,2026-06-23T18:03:00Z,agent,message,First response.
INTERACTION-0100497,TICKET-005249,2026-06-01T07:41:00Z,customer,message,Initial report.
INTERACTION-0100498,TICKET-005249,2026-06-01T09:27:00Z,agent,message,First response.
INTERACTION-0100499,TICKET-005250,2026-06-21T13:38:00Z,customer,message,Initial report.
